,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
233140,1776,3009,0,2,0.8,141,59,segmented_random_3,1505.0,True,0.0
233281,1777,3149,0,2,0.8,141,60,segmented_random_3,1575.0,True,0.0
233422,1778,3616,0,2,0.8,141,61,segmented_random_3,1808.5,True,0.0
233563,1779,3359,0,2,0.8,141,62,segmented_random_3,1680.0,True,0.0
233704,1780,3168,0,2,0.8,141,63,segmented_random_3,1584.5,True,0.0
233845,1781,3322,0,2,0.8,141,64,segmented_random_3,1661.5,True,0.0
233986,1783,3354,0,2,0.8,141,66,segmented_random_3,1677.5,True,0.0
234127,1784,3330,0,2,0.8,141,67,segmented_random_3,1665.5,True,0.0
234268,1687,3184,0,2,0.8,140,71,segmented_random_3,1592.5,True,0.0
234408,1787,3189,0,2,0.8,141,70,segmented_random_3,1595.0,True,0.0
234549,1788,3290,0,2,0.8,141,71,segmented_random_3,1645.5,True,0.0
234690,1789,3181,0,2,0.8,141,72,segmented_random_3,1591.0,True,0.0
234831,1690,3241,0,2,0.8,140,74,segmented_random_3,1621.0,True,0.0
234971,1790,3410,0,2,0.8,141,73,segmented_random_3,1705.5,True,0.0
235112,1791,3227,0,2,0.8,141,74,segmented_random_3,1614.0,True,0.0
235253,1792,3427,0,2,0.8,141,75,segmented_random_3,1714.0,True,0.0
235394,1793,3109,0,2,0.8,141,76,segmented_random_3,1555.0,True,0.0
235535,1794,3289,0,2,0.8,141,77,segmented_random_3,1645.0,True,0.0
235676,1795,3343,0,2,0.8,141,78,segmented_random_3,1672.0,True,0.0
235817,1796,3459,0,2,0.8,141,79,segmented_random_3,1730.0,True,0.0
235958,1672,2958,0,2,0.8,140,56,segmented_random_3,1479.5,True,0.0
236098,1797,3239,0,2,0.8,141,80,segmented_random_3,1620.0,True,0.0
236239,1798,3352,0,2,0.8,141,81,segmented_random_3,1676.5,True,0.0
236380,1799,3435,0,2,0.8,141,82,segmented_random_3,1718.0,True,0.0
236521,1800,3401,0,2,0.8,141,83,segmented_random_3,1701.0,True,0.0
236662,1613,3258,0,2,0.8,139,98,segmented_random_3,1629.5,True,0.0
236801,1801,3516,0,2,0.8,141,84,segmented_random_3,1758.5,True,0.0
236942,1802,3534,0,2,0.8,141,85,segmented_random_3,1767.5,True,0.0
237083,1710,3746,0,2,0.8,140,94,segmented_random_3,1873.5,True,0.0
237223,1803,3284,0,2,0.8,141,86,segmented_random_3,1642.5,True,0.0
237364,1804,3527,0,2,0.8,141,87,segmented_random_3,1764.0,True,0.0
237505,1805,3436,0,2,0.8,141,88,segmented_random_3,1718.5,True,0.0
237646,1806,3372,0,2,0.8,141,89,segmented_random_3,1686.5,True,0.0
237787,1699,3507,0,2,0.8,140,83,segmented_random_3,1754.0,True,0.0
237927,1807,3549,0,2,0.8,141,90,segmented_random_3,1775.0,True,0.0
238068,1808,3448,0,2,0.8,141,91,segmented_random_3,1724.5,True,0.0
238209,1663,2784,0,2,0.8,140,47,segmented_random_3,1392.5,True,0.0
238349,1809,3427,0,2,0.8,141,92,segmented_random_3,1714.0,True,0.0
238490,1810,3540,0,2,0.8,141,93,segmented_random_3,1770.5,True,0.0
238631,1761,3111,0,2,0.8,141,44,segmented_random_3,1556.0,True,0.0
238772,1811,3407,0,2,0.8,141,94,segmented_random_3,1704.0,True,0.0
238913,1812,3538,0,2,0.8,141,95,segmented_random_3,1769.5,True,0.0
239054,1813,3557,0,2,0.8,141,96,segmented_random_3,1779.0,True,0.0
239195,1814,3586,0,2,0.8,141,97,segmented_random_3,1793.5,True,0.0
239336,1815,3560,0,2,0.8,141,98,segmented_random_3,1780.5,True,0.0
239477,1816,3593,0,2,0.8,141,99,segmented_random_3,1797.0,True,0.0
239618,1666,2802,0,2,0.8,140,50,segmented_random_3,1401.5,True,0.0
239758,1670,3071,0,2,0.8,140,54,segmented_random_3,1536.0,True,0.0
239898,1752,3051,0,2,0.8,141,35,segmented_random_3,1526.0,True,0.0
240039,1750,2998,0,2,0.8,141,33,segmented_random_3,1499.5,True,0.0
240180,1759,3177,0,2,0.8,141,42,segmented_random_3,1589.0,True,0.0
240321,1782,3331,0,2,0.8,141,65,segmented_random_3,1666.0,True,0.0
240462,1786,3358,0,2,0.8,141,69,segmented_random_3,1679.5,True,0.0
240603,1785,3251,0,2,0.8,141,68,segmented_random_3,1626.0,True,0.0
240744,1817,3593,0,2,0.8,141,100,segmented_random_3,1797.0,True,0.0
